job_id,node,gpu_name,gpu_uuid,cuda_runtime,driver_version,julia_version,source_commit,numerical_fingerprint,case,Nx,Ny,Nz,total_nodes,pressure_unknowns,gmg_levels,measured_step,step_time_s,poisson_time_s,poisson_fraction,bicgstab_iterations,div_post,cfl,diffusion_metric,gpu_total_bytes,gpu_used_bytes,gpu_free_bytes,gpu_pool_bytes,host_rss_bytes
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,21,18.106959968000002,13.450134038925171,0.74281569422450111,9,3.9263301175938682e-12,0.18172302072977076,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1876123648
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,22,16.612527926000002,11.956066846847534,0.71970183587383385,8,2.1894965923916915e-11,0.18172302072977095,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1883103232
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,23,16.612976376000002,11.956723928451538,0.71972196058286486,8,4.2511642142014492e-11,0.18172302072977084,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1885806592
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,24,16.614584514000001,11.957306146621704,0.7196873407545088,8,2.3434002764016545e-11,0.18172302072977048,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1887657984
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,25,16.613336587000003,11.956689119338989,0.71970426029260992,8,2.4693103010233396e-11,0.18172302072977042,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1889411072
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,26,16.613576253000002,11.957363843917847,0.71973449074570217,8,2.6620470919575127e-11,0.1817230207297704,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1890082816
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,27,16.613634007000002,11.957237005233765,0.71972435411756952,8,2.448104488154819e-11,0.18172302072977045,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1890459648
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,28,16.612580298000001,11.956235885620117,0.71970974232458851,8,3.448594004541516e-11,0.18172302072977062,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1890459648
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,29,16.612580491000003,11.956223964691162,0.71970901637879447,8,2.7743782149832002e-11,0.18172302072977084,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1890459648
522679,a121,NVIDIA A100 80GB PCIe,d1e927df-97ab-aff6-f55d-06ae94c9b8f5,12.9.0,12.5.0,1.10.4,c242d0871ff6a2b91f3e74c8ffcb890252766205,9f9c0891bc1021e55844d1e23a2493846521ea924ca08701f4531b3cf2020c9e,G4,1120,1024,120,137625600,137368440,7,30,16.615427585000003,11.956763029098511,0.71961813609255421,8,3.7255654476748591e-11,0.18172302072977078,0.127389134942509,85100068864,60132687872,24967380992,59626225664,1890459648
