station,index,x,xeff,Rex,Ue,y,eta,u_over_Ue,blasius_fp,residual
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0034017595307917889,1.0815373649105242,0.35578734373866894,0.35602360664642635,-0.00023626290775741188
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0035434995112414466,1.1266014217817959,0.37020131846450705,0.37044122383664591,-0.00023990537213885998
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0036852394916911048,1.171665478653068,0.38454767482835567,0.38479079869731725,-0.00024312386896158111
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0038269794721407626,1.2167295355243397,0.39882124785347661,0.39906717766456162,-0.00024592981108501055
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0039687194525904208,1.2617935923956116,0.41301674817513712,0.41326508311538412,-0.00024833494024700808
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0041104594330400781,1.3068576492668833,0.42712877340381661,0.42737912317122484,-0.00025034976740823112
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0042521994134897363,1.3519217061381552,0.44115182012325294,0.44140380785145827,-0.00025198772820533843
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0043939393939393936,1.3969857630094269,0.4550802965045091,0.4553335579741819,-0.00025326146967280527
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0045356793743890518,1.4420498198806988,0.46890853551243683,0.46916271916038699,-0.00025418364795015691
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.00467741935483871,1.4871138767519709,0.48263080867599029,0.48288557572074342,-0.00025476704475313472
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0048191593352883673,1.5321779336232426,0.49624134038892859,0.49649636491454752,-0.00025502452561892985
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0049608993157380255,1.5772419904945145,0.50973432270244645,0.50998929170165896,-0.00025496899921251259
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0051026392961876837,1.6223060473657864,0.52310393056639715,0.52335854394453085,-0.00025461337813370566
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.005244379276637341,1.6673701042370581,0.5363443374709238,0.53659830801256592,-0.0002539705416421123
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0053861192570869992,1.71243416110833,0.54944973143564824,0.5497027833126179,-0.00025305187696966769
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0055278592375366566,1.7574982179796017,0.56241433128908003,0.56266620139526724,-0.00025187010618721306
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0056695992179863148,1.8025622748508736,0.57523240317666746,0.57548284218422241,-0.00025043900755494786
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0058113391984359729,1.8476263317221455,0.58789827723198118,0.58814704824057362,-0.00024877100859244106
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0059530791788856303,1.8926903885934172,0.60040636434191741,0.60065324269957909,-0.00024687835766168398
x030,212,0.29981233243967831,0.98924301343967835,98919.478711298842,0.99995124926227963,0.0060948191593352885,1.9377544454646891,0.6127511729336127,0.61299594603733765,-0.00024477310372494898
